"MacroPlot.Name","Monitoring.Status","Date","TagNo","Status","DBH","Ht","CrwnRto","CrwnCl","LiCrBHt","CrFuBHt","CrwnRad","Age","GrwthRt","Mort","DecayCl","LaddBaseHt","LaddMaxHt","DRC","NuLiStems","NuDeStems","EqDia","XCoord","YCoord","CKR","CharHt","ScorchHt","CrScPct","DamCd1","DamSev1","DamCd2","DamSev2","DamCd3","DamSev3","DamCd4","DamSev4","DamCd5","DamSev5","Comment","UV1","UV2","SnagPlotSize","BrkPntDia","Species.Symbol","Year","Treatment","Visited","Index","IsVerified","QTR","SubFrac","UV3","MacroPlotSize","FieldTeam","EntryTeam","UV1Desc","UV2Desc","UV3Desc","SaComment","X","treatment_burn","experiment"
"_176","PostBurnYear1","8/25/2022 2:57:59 PM",83,"L",13.7,6.4,100,"I",1,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_176","PostBurnYear1","8/25/2022 2:57:59 PM",84,"L",35.5,14,80,"C",5,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,2.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_196","PostBurnYear1","8/25/2022 3:40:31 PM",166,"D",39.5,3.8,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_196","PostBurnYear1","8/25/2022 3:40:31 PM",167,"D",36.5,2.2,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_196","PostBurnYear1","8/25/2022 3:40:31 PM",168,"L",15.15,6.6,100,"I",0.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_196","PostBurnYear1","8/25/2022 3:40:31 PM",171,"L",46.2,12.3,100,"C",0.9,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_196","PostBurnYear1","8/25/2022 3:40:31 PM",172,"D",22.35,6.2,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_196","PostBurnYear1","8/25/2022 3:40:31 PM",173,"L",56.8,11,100,"C",1.4,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_196","PostBurnYear1","8/25/2022 3:40:31 PM",174,"L",16.9,9.3,100,"I",1.6,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_196","PostBurnYear1","8/25/2022 3:40:31 PM",175,"L",64.35,12.2,90,"C",0.5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_197","PostBurnYear1","8/25/2022 3:41:05 PM",183,"L",43.65,7.8,80,"C",2.1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_197","PostBurnYear1","8/25/2022 3:41:05 PM",184,"L",36.15,11,80,"C",2.3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_197","PostBurnYear1","8/25/2022 3:41:05 PM",185,"L",35.6,11.4,80,"C",6.3,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_197","PostBurnYear1","8/25/2022 3:41:05 PM",186,"L",59.3,20.9,90,"C",9.2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_197","PostBurnYear1","8/25/2022 3:41:05 PM",187,"L",47.55,20.8,70,"C",10.5,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",22,"L",42.55,6.4,60,"I",4,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",23,"L",33.8,9.4,40,"I",4.2,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.2,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",25,"L",33.6,12.4,60,"C",5,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",26,"L",32.6,12.3,40,"C",4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",27,"L",33.95,12.5,60,"C",6.5,NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.4,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",28,"L",39.35,12.4,90,"C",1.4,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",29,"L",39.5,9,90,"I",2,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",30,"D",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gone.",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",31,"L",21.2,4.8,50,"I",NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,2.5,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",32,"D",11.25,2,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",33,"D",47.2,2.1,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",34,"D",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gone.",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",35,"L",14.8,7,30,"I",3.5,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,3.5,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",36,"L",40.5,11.8,50,"C",6.2,NA,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73,6.2,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_173","PostBurnYear1","8/25/2022 2:56:15 PM",37,"D",12.1,5.2,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,5.2,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",2,"L",19.8,8,100,"C",1.9,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",3,"L",11.3,6.5,100,"I",1.8,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",4,"L",10.15,6.4,100,"I",2,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",6,"L",16.5,8.5,100,"C",1.8,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",7,"L",12.1,5.7,70,"S",4,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",8,"L",101.3,6.5,70,"C",1.4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",9,"L",66,10.6,50,"C",3,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",11,"L",8.9,3.9,80,"S",1.5,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,1.5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",12,"L",13,7.3,100,"I",1.7,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",13,"L",8.25,6.5,100,"I",1.3,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",14,"L",11.35,7.4,100,"I",1.4,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",15,"L",18.2,7.4,100,"C",0.5,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",16,"D",42.6,7.6,NA,"",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",17,"L",18.2,8.2,100,"C",1.9,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",18,"L",8.2,3.3,100,"S",1.1,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",19,"L",15.6,6.3,100,"I",1.4,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_180","PostBurnYear1","8/25/2022 3:00:23 PM",20,"L",14.85,7.4,100,"C",1,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",212,"L",49.3,14.2,60,"C",7.6,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,7.6,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",213,"L",39.5,8.4,40,"C",5.8,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,5.8,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",214,"D",21,4,NA,"",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",215,"D",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gone.",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",216,"L",35.05,10.8,30,"C",7.9,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,9.2,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",217,"D",13.15,4.3,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,4.3,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",218,"D",23.85,8,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,8,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",220,"D",64,9,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.96,9,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",221,"D",48.1,9.7,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.6,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",222,"L",25.65,12.6,40,"C",8.4,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,8.4,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",223,"D",18.05,6.8,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,6.8,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"PIJE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_199","PostBurnYear1","8/25/2022 3:42:15 PM",224,"L",92.7,10.9,30,"C",4.2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,6.5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"QUKE","yr2","treat13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"post_budbreak","new"
"_137","PreBurnYear1","8/19/2020 8:44:20 AM",701,"D",65.7,23,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x_TOV",4.2,1,NA,NA,"PIJE","yr1","treat2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","old"
"_137","PreBurnYear1","8/19/2020 8:44:20 AM",702,"D",46.1,17.5,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x_TOV_DTOV",3.1,0.8,NA,NA,"PIJE","yr1","treat2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","old"
"_137","PreBurnYear1","8/19/2020 8:44:20 AM",703,"L",41.9,17.5,90,"C",3.5,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x_DTOV",1.5,3,NA,NA,"PIJE","yr1","treat2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","old"
"_137","PreBurnYear1","8/19/2020 8:44:20 AM",704,"D",57.2,20,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"x_TOV",1.5,3,NA,NA,"PIJE","yr1","treat2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pre_budbreak","old"
