,MacroPlot.Name,Monitoring.Status,Date,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,SnagPlotSize,BrkPntDia,Species.Symbol,X,Year,Treatment,Visited,treatment_burn,experiment 
903,_158,PreBurnYear1,10/14/20 11:10,127,L,25.3,7.8,90,I,0.7,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TSA,1.1,0,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
904,_158,PreBurnYear1,10/14/20 11:10,131,L,42.7,17.8,90,C,11,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TSA,0.8,1,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
905,_158,PreBurnYear1,10/14/20 11:10,133,L,10.2,4.5,70,S,2.4,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,2.9,3,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
906,_158,PreBurnYear1,10/14/20 11:10,134,L,63.2,22,90,C,15,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,0.9,0.6,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
907,_158,PreBurnYear1,10/14/20 11:10,135,L,42.9,18.6,90,C,12.2,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,1.1,1.3,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
908,_158,PreBurnYear1,10/14/20 11:10,138,L,12.85,5.8,60,S,0.7,NA,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,2.2,2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
909,_158,PreBurnYear1,10/14/20 11:10,139,D,14.3,4.5,NA,,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
910,_158,PreBurnYear1,10/14/20 11:10,140,L,43.95,17.4,70,C,11.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TSE,0.1,0,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
911,_157,PreBurnYear1,10/14/20 11:10,141,L,47.2,17,40,C,13.4,NA,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TSA,3.1,1.4,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
912,_157,PreBurnYear1,10/14/20 11:10,142,L,63.3,22.2,70,C,16,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TSA,0.9,1,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
913,_157,PreBurnYear1,10/14/20 11:10,146,L,43.8,9.2,10,I,3.5,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TSA,1.4,1.5,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
914,_157,PreBurnYear1,10/14/20 11:10,147,L,52.8,18.2,70,C,11.2,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TSE,3,2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
915,_157,PreBurnYear1,10/14/20 11:10,148,L,60.8,22.8,80,C,11.2,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,2.5,0,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
916,_190,PreBurnYear1,8/28/21 12:20,226,L,14.55,7,90,I,0.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
917,_190,PreBurnYear1,8/28/21 12:20,227,L,16.5,7.4,90,I,0.2,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
918,_190,PreBurnYear1,8/28/21 12:20,228,L,8.95,5.4,70,I,0.8,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
919,_190,PreBurnYear1,8/28/21 12:20,229,L,8.55,5.5,70,I,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
920,_190,PreBurnYear1,8/28/21 12:20,230,L,9.8,4.1,90,I,0.2,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
921,_190,PreBurnYear1,8/28/21 12:20,231,L,12.3,6.2,80,C,0.6,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
922,_190,PreBurnYear1,8/28/21 12:20,232,L,9.85,6.2,80,C,1.4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
923,_190,PreBurnYear1,8/28/21 12:20,236,L,8,6.1,60,I,1,NA,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
924,_190,PreBurnYear1,8/28/21 12:20,238,L,45.05,13.6,100,C,0,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
925,_153,PreBurnYear1,10/14/20 11:10,174,D,59.05,9,NA,,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
926,_153,PreBurnYear1,10/14/20 11:10,175,D,40,3.5,NA,,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
927,_153,PreBurnYear1,10/14/20 11:10,176,D,52.6,7.8,NA,,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
928,_156,PreBurnYear1,10/14/20 11:10,151,L,13.8,7.4,90,I,1,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUCH-TOV,0,5,NA,NA,QUCH2,NA,yr1,treatcontrols,NA,control,old
929,_156,PreBurnYear1,10/14/20 11:10,152,L,26.2,10.2,90,I,0.6,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUCH-TOV,0,5,NA,NA,QUCH2,NA,yr1,treatcontrols,NA,control,old
930,_156,PreBurnYear1,10/14/20 11:10,153,L,24.7,10.2,90,I,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUCH-TOV,0,5,NA,NA,QUCH2,NA,yr1,treatcontrols,NA,control,old
931,_156,PreBurnYear1,10/14/20 11:10,154,D,10.7,4.7,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
932,_156,PreBurnYear1,10/14/20 11:10,155,L,20.8,NA,60,C,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUCH-TSE,0.3,3.5,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
933,_156,PreBurnYear1,10/14/20 11:10,156,L,32.6,12.6,70,C,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TSE,2.3,2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
934,_156,PreBurnYear1,10/14/20 11:10,157,D,22.25,6.8,NA,,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
935,_156,PreBurnYear1,10/14/20 11:10,158,L,26.7,9.4,70,I,4.2,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TOV,1,5.4,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
936,_156,PreBurnYear1,10/14/20 11:10,159,D,10,1.47,NA,,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
937,_156,PreBurnYear1,10/14/20 11:10,160,L,58.6,9.6,60,C,0,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOSU-SM,0,2.3,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
938,_156,PreBurnYear1,10/14/20 11:10,161,L,14.55,7.6,90,I,1,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,0.2,0.8,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
939,_156,PreBurnYear1,10/14/20 11:10,162,L,20.3,6.8,80,I,3.4,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PIJE-TOV,0.2,1.1,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
940,_156,PreBurnYear1,10/14/20 11:10,163,L,31,11.4,80,C,3.4,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TSE,0.5,0.2,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
941,_156,PreBurnYear1,10/14/20 11:10,165,L,13.8,6.2,70,I,2.6,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RHAR-SL,0.1,0,NA,NA,PIJE,NA,yr1,treatcontrols,NA,control,old
942,_156,PreBurnYear1,10/14/20 11:10,166,L,46.1,7.6,90,C,1.4,NA,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-DEAD,0,3,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
943,_156,PreBurnYear1,10/14/20 11:10,167,D,30.5,2.9,NA,,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
944,_156,PreBurnYear1,10/14/20 11:10,168,L,34.5,11.5,90,I,2.8,NA,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TOV,0,1.3,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
945,_156,PreBurnYear1,10/14/20 11:10,169,L,53.1,9.1,90,I,5.8,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TOV,0,1,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
946,_156,PreBurnYear1,10/14/20 11:10,170,L,47.3,15.8,90,C,7.4,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TOV,0,1.3,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
947,_156,PreBurnYear1,10/14/20 11:10,171,L,32.4,10.4,80,I,6,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,QUKE-TOV,0,1.1,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,old
948,_191,PreBurnYear1,8/28/21 12:20,240,L,14.25,7.9,100,I,0.7,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
949,_191,PreBurnYear1,8/28/21 12:20,241,L,12.3,6,100,I,0.6,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
950,_191,PreBurnYear1,8/28/21 12:20,242,L,13,7.3,100,I,2.5,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
951,_191,PreBurnYear1,8/28/21 12:20,243,L,10.3,5.9,100,I,0.6,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
952,_191,PreBurnYear1,8/28/21 12:20,244,L,11.25,5.9,100,I,1,NA,2.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
953,_191,PreBurnYear1,8/28/21 12:20,245,L,7.75,2.4,100,S,0.9,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
954,_191,PreBurnYear1,8/28/21 12:20,246,L,25,9.2,100,C,1,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
955,_191,PreBurnYear1,8/28/21 12:20,247,L,7.85,5,100,S,0.2,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
956,_191,PreBurnYear1,8/28/21 12:20,251,L,14.1,7.2,100,I,0.6,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
957,_191,PreBurnYear1,8/28/21 12:20,252,L,12.65,5.3,90,I,0.1,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr1,treatcontrols,NA,control,new
958,_152,PostBurnYear1,8/30/21 14:15,203,L,54.3,20.2,100,C,10.6,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
959,_152,PostBurnYear1,8/30/21 14:15,204,L,20.15,8.6,100,I,3.2,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
960,_152,PostBurnYear1,8/30/21 14:15,205,L,64.5,19.8,100,C,10.6,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
961,_152,PostBurnYear1,8/30/21 14:15,206,L,64.3,21.8,100,C,11.2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
962,_152,PostBurnYear1,8/30/21 14:15,207,L,49.15,17,100,C,13.2,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
963,_152,PostBurnYear1,8/30/21 14:15,208,L,50.2,18.2,100,C,7.6,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
964,_154,PostBurnYear1,8/30/21 14:16,101,L,8.5,3.1,100,I,0.3,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
965,_154,PostBurnYear1,8/30/21 14:16,102,L,41.9,18.2,80,C,11.2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
966,_154,PostBurnYear1,8/30/21 14:16,103,L,47.2,19,90,C,10.4,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
967,_154,PostBurnYear1,8/30/21 14:16,104,L,26.3,10.9,90,I,4.6,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
968,_154,PostBurnYear1,8/30/21 14:16,105,L,9.95,3.9,100,S,0.5,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
969,_154,PostBurnYear1,8/30/21 14:16,106,L,91.1,18.4,100,C,1.5,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treatcontrols,NA,control,old
970,_154,PostBurnYear1,8/30/21 14:16,107,L,49.5,15,80,C,10.4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
971,_158,PostBurnYear1,8/30/21 14:18,109,L,51.65,15.2,60,C,11.6,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
972,_158,PostBurnYear1,8/30/21 14:18,110,L,116.4,6,40,S,1.8,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treatcontrols,NA,control,old
973,_158,PostBurnYear1,8/30/21 14:18,113,L,8,4.2,60,S,1.7,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
974,_158,PostBurnYear1,8/30/21 14:18,114,L,49.3,16.2,80,C,8.4,NA,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
975,_158,PostBurnYear1,8/30/21 14:18,116,L,36.6,18.2,80,C,10.2,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
976,_158,PostBurnYear1,8/30/21 14:18,117,L,25.55,12.6,30,I,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
977,_158,PostBurnYear1,8/30/21 14:18,118,L,65.1,14.6,100,C,2.5,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treatcontrols,NA,control,old
978,_158,PostBurnYear1,8/30/21 14:18,119,L,70.45,15.6,100,C,0.3,NA,4.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treatcontrols,NA,control,old
979,_158,PostBurnYear1,8/30/21 14:18,120,L,14.7,5,90,S,1.5,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
980,_158,PostBurnYear1,8/30/21 14:18,121,L,12.4,4.8,70,S,1.8,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,PIJE,NA,yr2,treatcontrols,NA,control,old
981,_158,PostBurnYear1,8/30/21 14:18,123,L,21.4,8.6,100,I,0.5,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treatcontrols,NA,control,old
982,_158,PostBurnYear1,8/30/21 14:18,124,L,8.45,6.5,100,I,1.5,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treatcontrols,NA,control,old
983,_158,PostBurnYear1,8/30/21 14:18,127,L,26,8,100,I,0.7,NA,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,QUKE,NA,yr2,treatcontrols,NA,control,old
